008;1;387820;22/07/2019;720
008;1;387917;22/07/2019;720
008;1;388036;15/03/2021;720
008;1;388118;09/05/2022;720
008;1;388476;09/10/2020;720
008;1;388808;02/05/2023;720
008;1;388943;04/07/2022;720
008;1;389030;05/08/2019;720
008;1;389031;05/08/2019;720
008;1;389032;05/08/2019;720
008;1;389064;15/08/2019;720
008;1;389626;04/07/2022;720
008;1;389662;04/07/2022;720
008;1;389714;24/10/2022;720
008;1;389996;01/10/2020;720
008;1;389997;01/10/2020;720
008;1;389998;01/10/2020;720
008;1;389999;01/10/2020;720
008;1;390000;01/10/2020;720
008;1;390003;01/10/2020;720
008;1;390078;23/10/2020;720
008;1;390079;23/10/2020;720
008;1;390109;03/11/2020;720
008;1;390111;03/11/2020;720
008;1;390112;03/11/2020;720
008;1;390113;03/11/2020;720
008;1;390114;03/11/2020;720
008;1;390157;11/11/2020;720
008;1;390164;12/11/2020;720
008;1;390457;08/03/2021;720
008;1;390502;22/03/2021;720
008;1;390612;01/07/2025;720
008;1;390798;14/06/2021;720
008;1;390814;16/06/2021;720
008;1;390821;21/06/2021;720
008;1;390822;21/06/2021;720
008;1;390823;21/06/2021;720
008;1;390824;21/06/2021;720
008;1;390905;13/03/2023;720
008;1;391074;09/08/2021;720
008;1;391083;09/08/2021;720
008;1;391084;09/08/2021;720
008;1;391085;09/08/2021;720
008;1;391252;21/09/2021;720
008;1;391276;27/09/2021;720
008;1;391293;01/10/2021;720
008;1;391293;01/04/2022;720
008;1;391333;04/10/2021;720
008;1;391334;04/10/2021;720
008;1;391335;04/10/2021;720
008;1;391907;01/02/2022;720
008;1;391907;01/07/2025;720
008;1;392172;18/04/2022;720
008;1;392173;18/04/2022;720
008;1;392195;25/04/2022;720
008;1;392196;25/04/2022;720
008;1;392336;01/08/2025;720
008;1;392388;01/03/2024;720
008;1;392635;20/07/2022;720
008;1;392673;01/10/2022;720
008;1;392829;12/09/2022;720
008;1;393538;01/03/2023;720
008;1;393629;10/11/2025;720
008;1;394282;28/08/2023;720
008;1;395074;19/03/2024;720
008;1;395196;08/04/2024;720
008;1;395918;01/10/2024;720
008;1;396026;21/10/2024;720
008;1;396030;21/10/2024;720
008;1;396319;02/01/2025;720
008;1;396320;02/05/2025;720
008;1;396321;02/01/2025;720
008;1;396462;03/02/2025;720
008;1;396781;09/04/2025;720
008;1;396870;02/05/2025;720
008;1;396871;02/05/2025;720
008;1;154148;01/11/2003;760
008;1;200221;01/11/2003;760
008;1;214604;01/11/2003;760
008;1;219380;01/11/2003;760
008;1;233005;01/07/2015;760
008;1;246603;01/11/2003;760
008;1;258351;01/09/2007;760
008;1;260665;01/09/2007;760
008;1;271951;01/10/2004;760
008;1;313505;01/11/2003;760
008;1;340006;01/11/2003;760
008;1;355534;01/11/2003;760
008;1;361194;23/12/2003;760
008;1;361224;27/01/2004;760
008;1;362425;15/03/2004;760
008;1;371343;20/12/2004;760
008;1;371440;28/12/2004;760
008;1;383056;03/05/2013;760
008;1;176061;01/06/2012;761
008;1;177903;01/11/2003;761
008;1;320200;01/11/2003;761
008;1;327913;01/11/2003;761
008;1;330566;01/09/2009;761
008;1;337021;01/11/2003;761
008;1;337730;01/11/2003;761
008;1;338990;01/11/2003;761
008;1;341231;12/09/2005;761
008;1;360392;01/07/2004;761
008;1;362590;11/06/2012;761
008;1;365246;06/11/2006;761
008;1;372919;25/05/2009;761
008;1;375284;01/08/2006;761
008;1;376560;27/10/2008;761
008;1;379323;18/05/2015;761
008;1;379953;01/04/2014;761
008;1;379954;02/11/2013;761
008;1;379999;18/08/2014;761
008;1;380246;18/08/2014;761
008;1;383777;15/06/2015;761
008;1;384586;11/08/2014;761
008;1;384650;21/08/2014;761
008;1;385276;23/03/2015;761
008;1;385788;16/02/2017;761
008;1;385833;11/01/2016;761
008;1;80396;02/05/2006;762
008;1;154148;01/05/2005;762
008;1;177903;01/05/2005;762
008;1;191540;01/10/2004;762
008;1;200221;01/05/2005;762
008;1;219380;01/05/2005;762
008;1;221872;01/11/2003;762
008;1;313505;01/05/2005;762
008;1;319945;14/03/2007;762
008;1;330760;01/11/2003;762
008;1;337943;01/11/2003;762
008;1;340006;01/05/2005;762
008;1;340502;01/11/2003;762
008;1;347310;01/10/2004;762
008;1;354562;09/01/2006;762
008;1;362590;24/03/2006;762
008;1;365858;15/09/2004;762
008;1;366765;12/11/2004;762
008;1;376307;20/12/2005;762
008;1;376350;23/01/2006;762
008;1;376713;25/07/2006;762
008;1;376862;11/12/2006;762
008;1;376993;14/08/2008;762
008;1;377077;22/12/2006;762
008;1;377397;11/06/2007;762
008;1;377957;20/12/2007;762
008;1;377960;26/12/2007;762
008;1;378155;28/05/2012;762
008;1;378182;14/10/2009;762
008;1;378834;01/05/2012;762
008;1;378842;18/12/2008;762
008;1;378852;24/12/2008;762
008;1;379038;01/06/2010;762
008;1;379566;21/12/2009;762
008;1;380540;10/01/2011;762
008;1;381015;01/07/2011;762
008;1;381496;24/10/2013;762
008;1;381506;07/12/2011;762
008;1;381553;16/12/2011;762
008;1;382263;03/11/2015;762
008;1;383333;18/05/2015;762
008;1;383697;17/03/2014;762
008;1;383752;27/06/2016;762
008;1;383769;02/05/2015;762
008;1;384135;14/04/2014;762
008;1;384157;16/04/2014;762
008;1;386717;24/04/2017;762
008;1;6970;01/11/2003;763
008;1;109576;01/11/2003;763
008;1;112194;01/11/2003;763
008;1;184331;01/11/2003;763
008;1;189600;01/11/2003;763
008;1;303968;16/10/2006;763
008;1;309427;01/11/2003;763
008;1;311855;01/11/2003;763
008;1;312789;25/04/2006;763
008;1;318124;08/09/2005;763
008;1;319589;01/11/2003;763
008;1;337757;01/11/2003;763
008;1;341703;01/11/2003;763
008;1;344702;01/11/2003;763
008;1;353906;01/11/2003;763
008;1;354333;01/11/2003;763
008;1;354562;01/11/2003;763
008;1;354759;01/11/2003;763
008;1;355275;01/11/2003;763
008;1;361160;19/12/2003;763
008;1;362913;05/04/2004;763
008;1;364223;15/06/2004;763
008;1;365394;18/08/2004;763
008;1;366340;01/01/2006;763
008;1;371874;21/02/2005;763
008;1;372919;04/04/2005;763
008;1;376205;24/11/2005;763
008;1;376227;03/02/2006;763
008;1;376390;06/02/2006;763
008;1;376480;10/04/2006;763
008;1;376498;24/04/2006;763
008;1;376831;08/09/2006;763
008;1;376929;01/11/2006;763
008;1;377120;01/02/2007;763
008;1;377139;05/02/2007;763
008;1;377158;12/02/2007;763
008;1;377290;20/06/2008;763
008;1;378048;22/07/2008;763
008;1;378049;11/02/2008;763
008;1;378361;11/06/2008;763
008;1;378375;17/06/2008;763
008;1;378531;11/08/2008;763
008;1;378568;26/04/2010;763
008;1;378592;18/09/2008;763
008;1;378652;13/10/2008;763
008;1;378834;15/12/2008;763
008;1;378884;09/02/2009;763
008;1;379071;18/05/2009;763
008;1;379074;19/05/2009;763
008;1;379106;15/06/2009;763
008;1;379398;03/11/2009;763
008;1;379399;03/11/2009;763
008;1;379622;01/02/2010;763
008;1;379641;08/02/2010;763
008;1;379694;22/02/2010;763
008;1;379953;20/05/2010;763
008;1;379998;14/06/2010;763
008;1;380138;18/08/2010;763
008;1;380532;03/01/2011;763
008;1;380569;10/01/2011;763
008;1;380628;07/02/2011;763
008;1;380724;17/03/2011;763
008;1;380746;23/03/2011;763
008;1;380749;04/04/2011;763
008;1;380960;03/06/2011;763
008;1;380993;14/06/2011;763
008;1;381014;01/07/2011;763
008;1;381020;01/07/2011;763
008;1;381352;31/10/2011;763
008;1;381521;06/12/2011;763
008;1;381749;19/03/2012;763
008;1;381815;02/04/2012;763
008;1;381883;19/04/2012;763
008;1;381952;14/05/2012;763
008;1;381953;14/05/2012;763
008;1;381954;14/05/2012;763
008;1;381969;17/05/2012;763
008;1;381988;01/06/2012;763
008;1;382084;22/06/2012;763
008;1;382126;13/07/2012;763
008;1;382145;19/07/2012;763
008;1;382159;26/07/2012;763
008;1;382234;03/09/2012;763
008;1;382263;12/09/2012;763
008;1;382319;01/10/2012;763
008;1;382508;20/11/2012;763
008;1;382540;03/12/2012;763
008;1;382612;11/01/2013;763
008;1;382613;02/04/2014;763
008;1;382678;05/02/2013;763
008;1;382711;05/02/2013;763
008;1;382721;19/02/2013;763
008;1;382893;02/04/2013;763
008;1;383015;09/05/2013;763
008;1;383223;01/08/2013;763
008;1;383323;02/09/2013;763
008;1;383333;05/09/2013;763
008;1;383334;05/09/2013;763
008;1;383400;18/09/2013;763
008;1;383601;14/11/2013;763
008;1;383752;09/01/2014;763
008;1;383756;09/01/2014;763
008;1;383803;03/02/2014;763
008;1;383856;10/02/2014;763
008;1;384196;22/04/2014;763
008;1;384490;10/07/2014;763
008;1;384533;01/08/2014;763
008;1;384534;01/08/2014;763
008;1;384715;08/09/2014;763
008;1;384928;17/11/2014;763
008;1;385092;12/01/2015;763
008;1;385093;12/01/2015;763
008;1;385304;06/04/2015;763
008;1;385413;14/05/2015;763
008;1;385414;14/05/2015;763
008;1;385415;14/05/2015;763
008;1;385439;20/05/2015;763
008;1;385752;07/12/2015;763
008;1;385787;21/12/2015;763
008;1;385788;21/12/2015;763
008;1;386024;11/04/2016;763
008;1;386115;01/06/2016;763
008;1;386162;27/06/2016;763
008;1;386163;27/06/2016;763
008;1;386191;14/07/2016;763
008;1;386509;16/01/2017;763
008;1;386629;17/03/2017;763
008;1;386641;23/03/2017;763
008;1;392487;22/06/2022;763
008;1;393870;29/05/2023;763
008;1;152790;01/11/2003;768
008;1;155314;01/11/2003;768
008;1;158453;01/11/2003;768
008;1;168297;01/11/2003;768
008;1;182222;01/11/2003;768
008;1;200000;01/11/2003;768
008;1;200522;01/11/2003;768
008;1;256897;01/11/2003;768
008;1;258351;01/11/2003;768
008;1;264105;01/11/2003;768
008;1;268691;01/11/2003;768
008;1;291498;16/08/2004;768
008;1;312789;16/08/2004;768
008;1;318795;01/11/2003;768
008;1;322644;07/06/2010;768
008;1;323390;01/11/2003;768
008;1;323900;01/11/2003;768
008;1;324132;01/11/2003;768
008;1;336416;01/11/2003;768
008;1;352683;01/08/2014;768
008;1;353892;01/04/2005;768
008;1;364126;18/09/2006;768
008;1;366129;04/10/2004;768
008;1;366579;09/11/2004;768
008;1;373729;23/05/2005;768
008;1;376757;04/07/2007;768
008;1;376944;20/08/2008;768
008;1;377142;22/02/2007;768
008;1;377199;14/07/2008;768
008;1;377991;22/01/2008;768
008;1;378038;19/02/2008;768
008;1;378371;15/06/2009;768
008;1;380256;27/02/2012;768
008;1;380950;02/11/2012;768
008;1;381467;13/10/2014;768
008;1;382455;12/11/2012;768
008;1;383197;18/07/2013;768
008;1;383783;23/01/2014;768
008;1;384434;01/07/2014;768
008;1;384833;14/10/2014;768
008;1;385280;23/03/2015;768
008;1;385882;10/02/2016;768
008;1;386640;23/03/2017;768
008;1;24775;01/11/2003;770
008;1;84069;04/07/2011;770
008;1;189600;01/11/2013;770
008;1;229199;01/11/2003;770
008;1;233005;01/11/2003;770
008;1;233005;01/07/2008;770
008;1;252409;01/11/2003;770
008;1;260665;01/11/2003;770
008;1;274143;01/11/2003;770
008;1;290424;01/11/2003;770
008;1;307416;10/10/2006;770
008;1;313742;01/11/2003;770
008;1;322768;01/11/2003;770
008;1;322784;01/11/2003;770
008;1;330655;01/11/2003;770
008;1;339067;01/11/2003;770
008;1;340499;01/11/2003;770
008;1;341231;01/11/2003;770
008;1;352756;01/11/2003;770
008;1;353426;20/11/2006;770
008;1;354457;01/11/2003;770
008;1;354937;01/11/2003;770
008;1;355070;01/11/2003;770
008;1;361216;05/01/2004;770
008;1;361313;12/01/2004;770
008;1;363804;20/06/2007;770
008;1;364568;05/07/2004;770
008;1;364754;20/07/2004;770
008;1;365459;23/08/2004;770
008;1;371068;01/12/2004;770
008;1;371220;13/12/2004;770
008;1;372609;14/03/2005;770
008;1;373842;17/05/2005;770
008;1;375276;13/09/2005;770
008;1;376351;19/01/2006;770
008;1;376357;01/02/2006;770
008;1;376413;01/03/2006;770
008;1;376479;10/04/2006;770
008;1;376637;03/07/2006;770
008;1;376661;11/07/2006;770
008;1;376770;15/08/2006;770
008;1;376993;04/12/2006;770
008;1;376994;04/12/2006;770
008;1;377143;05/02/2007;770
008;1;377248;15/03/2007;770
008;1;377293;10/09/2012;770
008;1;377398;04/06/2007;770
008;1;377488;11/07/2007;770
008;1;377488;20/04/2015;770
008;1;378050;11/02/2008;770
008;1;378159;01/04/2008;770
008;1;378212;11/06/2012;770
008;1;378218;15/04/2008;770
008;1;378225;22/04/2008;770
008;1;378381;01/09/2009;770
008;1;378382;23/06/2008;770
008;1;378515;05/08/2010;770
008;1;378629;01/10/2008;770
008;1;378890;09/02/2009;770
008;1;379208;10/08/2009;770
008;1;379450;16/11/2009;770
008;1;379695;22/02/2010;770
008;1;379750;17/09/2012;770
008;1;379807;23/03/2010;770
008;1;379897;18/07/2011;770
008;1;380054;02/05/2013;770
008;1;380574;10/01/2011;770
008;1;380787;11/04/2011;770
008;1;381045;11/07/2011;770
008;1;381089;02/08/2012;770
008;1;381297;05/10/2011;770
008;1;381382;31/10/2011;770
008;1;381541;13/12/2011;770
008;1;381776;05/03/2012;770
008;1;381807;03/04/2012;770
008;1;381809;03/04/2012;770
008;1;381975;21/05/2012;770
008;1;381991;01/06/2012;770
008;1;382084;14/12/2015;770
008;1;382675;05/02/2013;770
008;1;382685;05/02/2013;770
008;1;382892;02/04/2013;770
008;1;383015;26/09/2016;770
008;1;383139;09/12/2014;770
008;1;383402;18/09/2013;770
008;1;383697;11/12/2013;770
008;1;383782;23/01/2014;770
008;1;383806;03/02/2014;770
008;1;383981;12/03/2014;770
008;1;384136;10/08/2015;770
008;1;384534;14/12/2015;770
008;1;385141;09/02/2015;770
008;1;385148;05/02/2015;770
008;1;385174;09/02/2015;770
008;1;385305;06/04/2015;770
008;1;385353;22/04/2015;770
008;1;385787;21/12/2016;770
008;1;386025;11/04/2016;770
008;1;386028;11/04/2016;770
008;1;6970;02/01/2018;780
008;1;184292;01/11/2003;780
008;1;191540;01/11/2003;780
008;1;212831;01/11/2003;780
008;1;272116;19/08/2019;780
008;1;297305;11/02/2019;780
008;1;315508;01/11/2003;780
008;1;324400;01/11/2003;780
008;1;324400;19/08/2019;780
008;1;347310;16/03/2004;780
008;1;354015;15/12/2008;780
008;1;354767;01/11/2003;780
008;1;354791;01/11/2003;780
008;1;354805;01/11/2003;780
008;1;354813;01/11/2003;780
008;1;355836;04/11/2003;780
008;1;362433;15/03/2004;780
008;1;365858;23/01/2006;780
008;1;371076;02/12/2004;780
008;1;376587;11/01/2010;780
008;1;378834;06/04/2015;780
008;1;379135;01/03/2025;780
008;1;379776;01/03/2010;780
008;1;380564;10/01/2011;780
008;1;380919;01/06/2012;780
008;1;381350;31/10/2011;780
008;1;382364;02/01/2025;780
008;1;382686;05/02/2013;780
008;1;383403;18/09/2013;780
008;1;383495;01/04/2023;780
008;1;383804;03/02/2014;780
008;1;385309;06/04/2015;780
008;1;385960;21/03/2016;780
008;1;386017;11/04/2016;780
008;1;386654;03/04/2017;780
008;1;386760;08/05/2017;780
008;1;386966;17/07/2017;780
008;1;387029;07/08/2017;780
008;1;387653;22/03/2018;780
008;1;389046;08/08/2019;780
008;1;389176;01/10/2019;780
008;1;389908;08/09/2020;780
008;1;390348;01/04/2022;780
008;1;391288;08/11/2021;780
008;1;391538;17/11/2021;780
008;1;394330;11/09/2023;780
008;1;394517;02/01/2025;780
008;1;395027;05/03/2024;780
008;1;396028;21/10/2024;780
008;1;396029;21/10/2024;780
008;1;396498;18/02/2025;780
008;1;80268;17/11/2003;781
008;1;291013;01/11/2003;781
008;1;340774;05/03/2018;781
008;1;353787;18/04/2011;781
008;1;354015;01/11/2003;781
008;1;376310;04/01/2006;781
008;1;376528;12/05/2006;781
008;1;377333;11/07/2011;781
008;1;377333;01/04/2024;781
008;1;377617;23/08/2007;781
008;1;378069;15/12/2008;781
008;1;379323;02/05/2013;781
008;1;379398;23/05/2016;781
008;1;382420;20/06/2016;781
008;1;384134;15/04/2014;781
008;1;386191;29/05/2017;781
008;1;387653;02/04/2018;781
008;1;388133;17/09/2018;781
008;1;388214;09/10/2018;781
008;1;388726;15/04/2019;781
008;1;389266;25/08/2022;781
008;1;389647;10/05/2021;781
008;1;390291;10/10/2022;781
008;1;391250;01/03/2022;781
008;1;391533;17/11/2021;781
008;1;391906;01/10/2025;781
008;1;392663;27/07/2022;781
008;1;392690;03/08/2022;781
008;1;393506;13/05/2024;781
008;1;395590;08/07/2024;781
008;1;396360;08/01/2025;781
008;1;396905;06/05/2025;781
008;1;396911;07/05/2025;781
008;1;397691;20/10/2025;781
008;1;272116;01/11/2003;783
008;1;297305;01/11/2003;783
008;1;320366;01/11/2003;783
008;1;324400;01/07/2005;783
008;1;325210;01/11/2003;783
008;1;328979;01/11/2003;783
008;1;329673;05/06/2006;783
008;1;336092;01/11/2003;783
008;1;340774;22/03/2004;783
008;1;344672;01/10/2003;783
008;1;353671;01/11/2003;783
008;1;354996;01/09/2009;783
008;1;355240;26/02/2007;783
008;1;365718;17/04/2006;783
008;1;366846;01/11/2006;783
008;1;371076;30/01/2006;783
008;1;376308;01/08/2008;783
008;1;376587;18/06/2012;783
008;1;376607;08/09/2008;783
008;1;376925;24/10/2006;783
008;1;376994;16/04/2008;783
008;1;377810;18/03/2009;783
008;1;377862;22/08/2011;783
008;1;378069;18/07/2011;783
008;1;378127;17/03/2008;783
008;1;378400;02/07/2008;783
008;1;378747;27/11/2008;783
008;1;379108;10/03/2011;783
008;1;379286;17/02/2011;783
008;1;379398;01/12/2012;783
008;1;379643;08/02/2010;783
008;1;379853;12/04/2010;783
008;1;380404;11/05/2015;783
008;1;380580;16/09/2019;783
008;1;381013;01/07/2011;783
008;1;381482;06/06/2016;783
008;1;381807;02/05/2013;783
008;1;382029;12/06/2012;783
008;1;382989;06/10/2014;783
008;1;382989;01/02/2019;783
008;1;382997;14/04/2014;783
008;1;383403;05/04/2014;783
008;1;383495;25/04/2022;783
008;1;384428;02/08/2018;783
008;1;384461;12/03/2019;783
008;1;385352;08/04/2019;783
008;1;385960;02/05/2017;783
008;1;386102;20/05/2016;783
008;1;386104;04/12/2017;783
008;1;386518;23/01/2017;783
008;1;387653;02/08/2018;783
008;1;388118;09/11/2020;783
008;1;388130;17/09/2018;783
008;1;388214;01/09/2022;783
008;1;388490;22/01/2019;783
008;1;388589;04/03/2019;783
008;1;388645;01/10/2022;783
008;1;388941;11/10/2021;783
008;1;389266;01/11/2023;783
008;1;389271;21/10/2019;783
008;1;389311;01/12/2019;783
008;1;389976;28/09/2020;783
008;1;389977;29/09/2020;783
008;1;390458;08/03/2021;783
008;1;390479;11/03/2021;783
008;1;390569;14/04/2021;783
008;1;390974;19/07/2021;783
008;1;391033;02/08/2021;783
008;1;391250;22/09/2021;783
008;1;391279;27/09/2021;783
008;1;391279;27/06/2022;783
008;1;391286;27/09/2021;783
008;1;391320;01/10/2021;783
008;1;391417;25/10/2021;783
008;1;392515;27/06/2022;783
008;1;392517;01/05/2023;783
008;1;392690;27/04/2023;783
008;1;392722;15/08/2022;783
008;1;393331;11/01/2023;783
008;1;393398;26/01/2023;783
008;1;393574;08/03/2023;783
008;1;393615;07/03/2023;783
008;1;393725;01/04/2024;783
008;1;394046;05/07/2023;783
008;1;394191;07/08/2023;783
008;1;394245;16/02/2024;783
008;1;394783;03/01/2024;783
008;1;394821;03/11/2025;783
008;1;394970;19/02/2024;783
008;1;395025;14/10/2024;783
008;1;395345;13/05/2024;783
008;1;395705;02/08/2024;783
008;1;396498;17/02/2025;783
008;1;396501;01/03/2025;783
008;1;396526;24/02/2025;783
008;1;396528;24/02/2025;783
008;1;396844;22/04/2025;783
008;1;397037;02/06/2025;783
008;1;397083;09/06/2025;783
008;1;397475;01/09/2025;783
008;1;80260;01/11/2003;786
008;1;190942;01/11/2003;786
008;1;214990;01/11/2003;786
008;1;220647;01/11/2003;786
008;1;290424;01/08/2023;786
008;1;291013;01/07/2011;786
008;1;314331;01/11/2003;786
008;1;330566;01/11/2003;786
008;1;332852;01/11/2003;786
008;1;332852;11/11/2021;786
008;1;337056;17/05/2004;786
008;1;340774;01/04/2024;786
008;1;353892;01/11/2003;786
008;1;353906;01/06/2008;786
008;1;354767;01/07/2005;786
008;1;354791;01/07/2005;786
008;1;354805;01/07/2005;786
008;1;354813;01/07/2005;786
008;1;361208;02/01/2004;786
008;1;363685;21/05/2004;786
008;1;365700;23/02/2006;786
008;1;371408;21/03/2005;786
008;1;371840;21/02/2005;786
008;1;376391;23/02/2006;786
008;1;376680;21/02/2008;786
008;1;377078;02/01/2007;786
008;1;377150;05/02/2007;786
008;1;377279;01/08/2008;786
008;1;378027;22/06/2009;786
008;1;378048;11/02/2008;786
008;1;378049;22/07/2008;786
008;1;378181;01/09/2009;786
008;1;378895;09/02/2009;786
008;1;378985;18/08/2011;786
008;1;378989;15/08/2011;786
008;1;379111;27/05/2013;786
008;1;379703;22/02/2010;786
008;1;380119;02/12/2013;786
008;1;380156;08/03/2012;786
008;1;380256;14/10/2010;786
008;1;380566;10/01/2011;786
008;1;380919;06/04/2015;786
008;1;380944;01/06/2011;786
008;1;381093;20/07/2011;786
008;1;381370;31/10/2011;786
008;1;381496;07/01/2013;786
008;1;382359;11/10/2012;786
008;1;382420;01/10/2025;786
008;1;382607;14/01/2013;786
008;1;382675;01/03/2023;786
008;1;382717;05/02/2013;786
008;1;382813;18/03/2013;786
008;1;383102;19/06/2013;786
008;1;383173;11/07/2013;786
008;1;383336;01/06/2015;786
008;1;383495;14/08/2023;786
008;1;383805;03/02/2014;786
008;1;383911;15/02/2016;786
008;1;383982;12/03/2014;786
008;1;384097;07/04/2014;786
008;1;384362;04/06/2014;786
008;1;384363;04/06/2014;786
008;1;384730;15/09/2014;786
008;1;384903;04/05/2016;786
008;1;385136;09/02/2015;786
008;1;385140;03/06/2019;786
008;1;385352;12/06/2017;786
008;1;385645;16/04/2018;786
008;1;385760;10/12/2015;786
008;1;385826;14/08/2017;786
008;1;385833;02/09/2016;786
008;1;386023;11/04/2016;786
008;1;386082;09/04/2018;786
008;1;386195;18/07/2016;786
008;1;386966;01/03/2019;786
008;1;387023;07/08/2017;786
008;1;388131;17/09/2018;786
008;1;388477;02/02/2021;786
008;1;388573;19/10/2020;786
008;1;388584;01/02/2023;786
008;1;388617;18/03/2019;786
008;1;388645;01/08/2023;786
008;1;388694;08/04/2019;786
008;1;389268;21/10/2019;786
008;1;389495;16/01/2020;786
008;1;390080;26/10/2020;786
008;1;390170;08/08/2022;786
008;1;390289;11/07/2022;786
008;1;390381;11/09/2023;786
008;1;390503;22/03/2021;786
008;1;390535;05/04/2021;786
008;1;390545;06/04/2021;786
008;1;390875;28/06/2021;786
008;1;391286;06/05/2023;786
008;1;391288;01/11/2022;786
